t_sec,pose_x,pose_y,pose_z,pose_roll,pose_pitch,pose_yaw,status_battery_voltage,raw_battery_voltage,filt_battery_voltage,cmd_x,cmd_y,cmd_z,cmd_yaw,est_vx,est_vy,est_vz,est_ax,est_ay,est_az,gyro_x,gyro_y,gyro_z,angAcc_x,angAcc_y,angAcc_z,velDes_vx,velDes_vy,velDes_vz,attDes_roll,attDes_pitch,attDes_yaw,motor_f1,motor_f2,motor_f3,motor_f4,motor_f1_scaled,motor_f2_scaled,motor_f3_scaled,motor_f4_scaled,bodyInFx,bodyInFy,bodyInFz,droneWorldFx,droneWorldFy,droneWorldFz,droneWorldFx_scaled,droneWorldFy_scaled,droneWorldFz_scaled,zero_bias_count,rateDes_roll,rateDes_pitch,rateDes_yaw,age_pose,age_status,age_cf_voltage,age_cmd_position,age_stateEstimate_velocity,age_stateEstimate_acc,age_gyro_feedback,age_vel_des,age_att_des,age_rate_des,age_cf_motor_force,age_cf_motor_force_scaled,age_cf_body_input_force,age_cf_world_force,age_cf_F_input_scaled,age_cf_zero_bias_dbg,validity_bitmask,offline_mob1_fx,offline_mob1_fy,offline_mob1_fz,offline_mob1_tx,offline_mob1_ty,offline_mob1_tz,offline_mob2_fx,offline_mob2_fy,offline_mob2_fz,offline_mob2_tx,offline_mob2_ty,offline_mob2_tz,offline_mobc_fx,offline_mobc_fy,offline_mobc_fz,offline_mobc_tx,offline_mobc_ty,offline_mobc_tz,offline_mobc2_fx,offline_mobc2_fy,offline_mobc2_fz,offline_mobc2_tx,offline_mobc2_ty,offline_mobc2_tz,offline_tauhat_x,offline_tauhat_y,offline_tauhat_z,offline_rxf_x,offline_rxf_y,offline_rxf_z,offline_etau_x,offline_etau_y,offline_etau_z,offline_rho_tau,offline_normal_qx,offline_normal_qy,offline_normal_qz,offline_normal_qw,offline_normal_nx,offline_normal_ny,offline_normal_nz,offline_contact_force_x
1777409370.0960557461,0.7044532299,-0.0533268005,1.1511846781,-0.0357980177,0.0279201754,0.0133415526,3.4619998932,3.4574780464,3.4615232944,0.8000000119,0.0000000000,1.1599999666,0.0000000000,0.0262219720,-0.0086055892,0.0063658692,0.0350324623,0.0211398173,-0.0107960105,0.0383617319,0.4898368716,-0.0656398535,4.5064380459,-24.8779728557,4.2383162837,0.1066718251,0.0752476081,0.0159624740,-1.9747831821,-1.5401093960,0.0000000000,0.1398641914,0.1244678423,0.1219836771,0.1463035047,0.1213685721,0.1037366092,0.1149787381,0.1064266637,0.0000000000,0.0000000000,0.5331502557,0.0156064816,0.0189898498,0.5332370996,0.0123435296,0.0155785801,0.4447659552,0.0000000000,2.6691548824,10.1674118042,-6.2671670914,0.0001306534,0.6501431465,0.0000855923,0.0000550747,0.0701708794,0.0701522827,0.0801901817,0.0701389313,0.0202004910,0.0701253414,0.0000360012,0.0000193119,0.0101757050,0.0401635170,0.0201804638,0.0901699066,262143,-0.0159567050,-0.0157839349,0.0202917787,-0.0001432181,0.0006255441,0.0000301085,-0.0174608255,-0.0160241687,0.0114287079,-0.0001765037,0.0007413176,0.0000373940,-0.0161402827,-0.0131602544,0.0076580300,-0.0001765037,0.0007413176,0.0000373940,-0.0122222001,-0.0048231264,-0.0035197141,-0.0001765037,0.0007413176,0.0000373940,-0.0001765037,0.0007413176,0.0000373940,0.0005065121,-0.0013703514,-0.0012858289,-0.0006830158,0.0021116690,0.0013232228,1.0797606780,-0.0825447823,0.1781682133,0.4121891335,0.8896867791,0.5967124120,0.7040247323,-0.3850759323,0.0218601115
1777409370.1059966087,0.7044532299,-0.0533268005,1.1511846781,-0.0357980177,0.0279201754,0.0133415526,3.4619998932,3.4574780464,3.4615232944,0.8000000119,0.0000000000,1.1599999666,0.0000000000,0.0262219720,-0.0086055892,0.0063658692,0.0350324623,0.0211398173,-0.0107960105,0.0383617319,0.4898368716,-0.0656398535,4.5064380459,-24.8779728557,4.2383162837,0.1066718251,0.0752476081,0.0159624740,-1.9747831821,-1.5401093960,0.0000000000,0.1398641914,0.1244678423,0.1219836771,0.1463035047,0.1213685721,0.1037366092,0.1149787381,0.1064266637,0.0000000000,0.0000000000,0.5331502557,0.0155182797,0.0183644295,0.5338786840,0.0123435296,0.0155785801,0.4447659552,0.0000000000,2.6691548824,10.1674118042,-6.2671670914,0.0100715160,0.6600840092,0.0100264549,0.0099959373,0.0801117420,0.0800931454,0.0901310444,0.0800797939,0.0301413536,0.0800662041,0.0099768639,0.0099601746,0.0201165676,0.0000259876,0.0301213264,0.1001107693,262143,-0.0159369096,-0.0157860969,0.0202373271,-0.0001421097,0.0006236813,0.0000302429,-0.0173489808,-0.0160381331,0.0114615313,-0.0001765367,0.0007395719,0.0000362328,-0.0160265642,-0.0131725862,0.0076839400,-0.0001765367,0.0007395719,0.0000362328,-0.0121021765,-0.0048286989,-0.0035164191,-0.0001765367,0.0007395719,0.0000362328,-0.0001765367,0.0007395719,0.0000362328,0.0005107791,-0.0013727441,-0.0012860142,-0.0006873158,0.0021123160,0.0013222470,1.0833661877,-0.0828284920,0.1784995054,0.4126878431,0.8893627559,0.5956533415,0.7044887052,-0.3858662476,0.0218247492
1777409370.1159791946,0.7044532299,-0.0533268005,1.1511846781,-0.0357980177,0.0279201754,0.0133415526,3.4619998932,3.4574780464,3.4615232944,0.8000000119,0.0000000000,1.1599999666,0.0000000000,0.0262219720,-0.0086055892,0.0063658692,0.0350324623,0.0211398173,-0.0107960105,0.8213819265,2.2902269363,-0.0762212500,7.8243518296,17.9904495359,-0.1057349093,0.1157766581,0.0772246420,0.0191813614,-1.9747831821,-1.5401093960,0.0000000000,0.1398641914,0.1244678423,0.1219836771,0.1463035047,0.1213685721,0.1037366092,0.1149787381,0.1064266637,0.0000000000,0.0000000000,0.5331502557,0.0155182797,0.0183644295,0.5338786840,0.0123435296,0.0155785801,0.4447659552,0.0000000000,2.6691548824,10.1674118042,-6.2671670914,0.0200541019,0.6700665951,0.0200090408,0.0199785233,0.0900943279,0.0900757313,0.0000388622,0.0000171661,0.0401239395,0.0900487900,0.0199594498,0.0199427605,0.0300991535,0.0100085735,0.0401039124,0.1100933552,262143,-0.0159221477,-0.0157875333,0.0202007960,-0.0001410619,0.0006223976,0.0000306936,-0.0172704229,-0.0160467063,0.0114802415,-0.0001762368,0.0007381424,0.0000358871,-0.0159468334,-0.0131800595,0.0076982933,-0.0001762368,0.0007381424,0.0000358871,-0.0120190804,-0.0048317615,-0.0035147233,-0.0001762368,0.0007381424,0.0000358871,-0.0001762368,0.0007381424,0.0000358871,0.0005111107,-0.0013713995,-0.0012870163,-0.0006873475,0.0021095419,0.0013229034,1.0848472010,-0.0828015509,0.1785315913,0.4125148614,0.8894390722,0.5959159200,0.7042482859,-0.3858996865,0.0217744987
1777409370.1260221004,0.7044532299,-0.0533268005,1.1511846781,-0.0357980177,0.0279201754,0.0133415526,3.4619998932,3.4574780464,3.4615232944,0.8000000119,0.0000000000,1.1599999666,0.0000000000,0.0199893508,-0.0098570837,0.0035261624,0.0364838243,0.0212497413,0.0063376427,0.8213819265,2.2902269363,-0.0762212500,7.8243518296,17.9904495359,-0.1057349093,0.1157766581,0.0772246420,0.0191813614,-1.9747831821,-1.5401093960,0.0000000000,0.1398641914,0.1244678423,0.1219836771,0.1463035047,0.1213685721,0.1037366092,0.1149787381,0.1064266637,0.0000000000,0.0000000000,0.5331502557,0.0155182797,0.0183644295,0.5338786840,0.0123435296,0.0155785801,0.4447659552,0.0000000000,0.2507621646,2.9424271584,-6.2410173416,0.0300970078,0.6801095009,0.0300519466,0.0300214291,0.0000674725,0.0000402927,0.0100817680,0.0100600719,0.0501668453,0.0000219345,0.0300023556,0.0299856663,0.0401420593,0.0200514793,0.0501468182,0.1201362610,262143,-0.0159001154,-0.0157896771,0.0201462728,-0.0001304598,0.0006421026,0.0000301645,-0.0171476319,-0.0160585463,0.0115039979,-0.0001740359,0.0007390415,0.0000353363,-0.0158223804,-0.0131902592,0.0077158443,-0.0001740359,0.0007390415,0.0000353363,-0.0118905886,-0.0048357052,-0.0035131951,-0.0001740359,0.0007390415,0.0000353363,-0.0001740359,0.0007390415,0.0000353363,0.0005115575,-0.0013687750,-0.0012884272,-0.0006855934,0.0021078165,0.0013237635,1.0879602980,-0.0827129139,0.1785021068,0.4122127906,0.8895932706,0.5964352263,0.7038745903,-0.3857791881,0.0217387639
1777409370.1359941959,0.7044532299,-0.0533268005,1.1511846781,-0.0357980177,0.0279201754,0.0133415526,3.4619998932,3.4574780464,3.4615232944,0.8000000119,0.0000000000,1.1599999666,0.0000000000,0.0199893508,-0.0098570837,0.0035261624,0.0364838243,0.0212497413,0.0063376427,0.8213819265,2.2902269363,-0.0762212500,7.8243518296,17.9904495359,-0.1057349093,0.1157766581,0.0772246420,0.0191813614,-1.9747831821,-1.5401093960,0.0000000000,0.1398641914,0.1244678423,0.1219836771,0.1463035047,0.1213685721,0.1037366092,0.1149787381,0.1064266637,0.0000000000,0.0000000000,0.5330830812,0.0155182797,0.0183644295,0.5338786840,0.0134062720,0.0152398199,0.4461269677,0.0000000000,0.2507621646,2.9424271584,-6.2410173416,0.0400691032,0.6900815964,0.0400240421,0.0399935246,0.0100395679,0.0100123882,0.0200538635,0.0200321674,0.0601389408,0.0099940300,0.0399744511,0.0399577618,0.0000469685,0.0300235748,0.0000207424,0.1301083565,262143,-0.0160228547,-0.0158208513,0.0200261753,-0.0001289667,0.0006400716,0.0000308404,-0.0171199961,-0.0160893321,0.0114775258,-0.0001708980,0.0007409082,0.0000348860,-0.0157931647,-0.0132194169,0.0076834663,-0.0001708980,0.0007409082,0.0000348860,-0.0118581620,-0.0048589928,-0.0035590941,-0.0001708980,0.0007409082,0.0000348860,-0.0001708980,0.0007409082,0.0000348860,0.0005123718,-0.0013648932,-0.0012909315,-0.0006832698,0.0021058014,0.0013258175,1.0891707320,-0.0826149118,0.1784616830,0.4118939691,0.8897581482,0.5969895719,0.7034848380,-0.3856326410,0.0216986872
1777409370.1460287571,0.7055255175,-0.0537914485,1.1513898373,-0.0330545671,0.0306233704,0.0105668242,3.4619998932,3.4574780464,3.4612681866,0.8000000119,0.0000000000,1.1599999666,0.0000000000,0.0199893508,-0.0098570837,0.0035261624,0.0364838243,0.0212497413,0.0063376427,0.8213819265,2.2902269363,-0.0762212500,7.8243518296,17.9904495359,-0.1057349093,0.1157766581,0.0772246420,0.0191813614,-1.9747831821,-1.5401093960,0.0000000000,0.1433707178,0.1187335029,0.1373067796,0.1340230405,0.1182275563,0.1037435830,0.1071701795,0.1167947128,0.0000000000,0.0000000000,0.5330830812,0.0155182797,0.0183644295,0.5338786840,0.0134062720,0.0152398199,0.4461269677,0.0000000000,0.2507621646,2.9424271584,-6.2410173416,0.0001189709,0.7001161575,0.0000832081,0.0000512600,0.0200741291,0.0200469494,0.0300884247,0.0300667286,0.0701735020,0.0200285912,0.0000331402,0.0000169277,0.0100815296,0.0400581360,0.0100553036,0.1401429176,262143,-0.0160077494,-0.0158221488,0.0199904879,-0.0001279763,0.0006387243,0.0000312888,-0.0170921613,-0.0161078118,0.0114608577,-0.0001687080,0.0007417310,0.0000346894,-0.0157643453,-0.0132367768,0.0076630853,-0.0001687080,0.0007417310,0.0000346894,-0.0118278294,-0.0048722697,-0.0035866775,-0.0001687080,0.0007417310,0.0000346894,-0.0001687080,0.0007417310,0.0000346894,0.0005129890,-0.0013618475,-0.0012928375,-0.0006816970,0.0021035785,0.0013275269,1.0893184835,-0.0825147310,0.1784172218,0.4115739246,0.8899244455,0.5975483990,0.7030952952,-0.3854775176,0.0216934942
1777409370.1559822559,0.7055255175,-0.0537914485,1.1513898373,-0.0330545671,0.0306233704,0.0105668242,3.4619998932,3.4574780464,3.4612681866,0.8000000119,0.0000000000,1.1599999666,0.0000000000,0.0199893508,-0.0098570837,0.0035261624,0.0364838243,0.0212497413,0.0063376427,0.8213819265,2.2902269363,-0.0762212500,7.8243518296,17.9904495359,-0.1057349093,0.1157766581,0.0772246420,0.0191813614,-1.9747831821,-1.5401093960,0.0000000000,0.1433707178,0.1187335029,0.1373067796,0.1340230405,0.1182275563,0.1037435830,0.1071701795,0.1167947128,0.0000000000,0.0000000000,0.5330830812,0.0155193582,0.0177804660,0.5333241224,0.0134062720,0.0152398199,0.4461269677,0.0000000000,0.2507621646,2.9424271584,-6.2410173416,0.0100724697,0.7100696564,0.0100367069,0.0100047588,0.0300276279,0.0300004482,0.0400419235,0.0400202274,0.0801270008,0.0299820900,0.0099866390,0.0099704266,0.0200350285,0.0000224113,0.0200088024,0.1500964165,262143,-0.0159901884,-0.0158190319,0.0199394903,-0.0001253673,0.0006389098,0.0000334745,-0.0170397808,-0.0161309309,0.0114380418,-0.0001631637,0.0007429745,0.0000369357,-0.0157107171,-0.0132577887,0.0076352940,-0.0001631637,0.0007429745,0.0000369357,-0.0117737901,-0.0048836080,-0.0036204190,-0.0001631637,0.0007429745,0.0000369357,-0.0001631637,0.0007429745,0.0000369357,0.0005072332,-0.0013536365,-0.0013029044,-0.0006703969,0.0020966110,0.0013398401,1.0899442167,-0.0824649977,0.1783395878,0.4115247581,0.8899673528,0.5976847298,0.7030736517,-0.3853055982,0.0216729008
1777409370.1659445763,0.7055255175,-0.0537914485,1.1513898373,-0.0330545671,0.0306233704,0.0105668242,3.4619998932,3.4574780464,3.4612681866,0.8000000119,0.0000000000,1.1599999666,0.0000000000,0.0199893508,-0.0098570837,0.0035261624,0.0364838243,0.0212497413,0.0063376427,0.8213819265,2.2902269363,-0.0762212500,7.8243518296,17.9904495359,-0.1057349093,0.1157766581,0.0772246420,0.0191813614,-1.9747831821,-1.5401093960,0.0000000000,0.1433707178,0.1187335029,0.1373067796,0.1340230405,0.1182275563,0.1037435830,0.1071701795,0.1167947128,0.0000000000,0.0000000000,0.5330830812,0.0155193582,0.0177804660,0.5333241224,0.0134062720,0.0152398199,0.4461269677,0.0000000000,0.2507621646,2.9424271584,-6.2410173416,0.0200347900,0.7200319767,0.0199990273,0.0199670792,0.0399899483,0.0399627686,0.0500042439,0.0499825478,0.0900893211,0.0399444103,0.0199489594,0.0199327469,0.0299973488,0.0099847317,0.0299711227,0.1600587368,262143,-0.0159801976,-0.0158152831,0.0199064156,-0.0001251639,0.0006394915,0.0000333616,-0.0170002907,-0.0161417978,0.0114249662,-0.0001610130,0.0007435463,0.0000367715,-0.0156704727,-0.0132672484,0.0076191510,-0.0001610130,0.0007435463,0.0000367715,-0.0117338606,-0.0048868634,-0.0036387890,-0.0001610130,0.0007435463,0.0000367715,-0.0001610130,0.0007435463,0.0000367715,0.0005076061,-0.0013504881,-0.0013041308,-0.0006686192,0.0020940344,0.0013409023,1.0904258051,-0.0823746979,0.1782846260,0.4112652375,0.8901066822,0.5981509931,0.7027675877,-0.3851403733,0.0216551851
1777409370.1759133339,0.7055255175,-0.0537914485,1.1513898373,-0.0330545671,0.0306233704,0.0105668242,3.4619998932,3.4574780464,3.4612681866,0.8000000119,0.0000000000,1.1599999666,0.0000000000,0.0199893508,-0.0098570837,0.0035261624,0.0364838243,0.0212497413,0.0063376427,0.8213819265,2.2902269363,-0.0762212500,7.8243518296,17.9904495359,-0.1057349093,0.1157766581,0.0772246420,0.0191813614,-2.0530443192,-1.5787619352,0.0000000000,0.1433707178,0.1187335029,0.1373067796,0.1340230405,0.1182275563,0.1037435830,0.1071701795,0.1167947128,0.0000000000,0.0000000000,0.5330830812,0.0155193582,0.0177804660,0.5333241224,0.0127595728,0.0146247800,0.4447208345,0.0000000000,0.2507621646,2.9424271584,-6.2410173416,0.0300035477,0.7300007343,0.0299677849,0.0299358368,0.0499587059,0.0499315262,0.0599730015,0.0599513054,0.0000371933,0.0499131680,0.0299177170,0.0299015045,0.0399661064,0.0199534893,0.0000147820,0.1700274944,262143,-0.0159702467,-0.0158115494,0.0198734730,-0.0001249614,0.0006400709,0.0000332493,-0.0169575941,-0.0161493656,0.0114134575,-0.0001589152,0.0007441155,0.0000365956,-0.0156270820,-0.0132734264,0.0076047692,-0.0001589152,0.0007441155,0.0000365956,-0.0116912095,-0.0048871881,-0.0036541261,-0.0001589152,0.0007441155,0.0000365956,-0.0001589152,0.0007441155,0.0000365956,0.0005078568,-0.0013474011,-0.0013050181,-0.0006667720,0.0020915165,0.0013416137,1.0910328593,-0.0822775168,0.1782332633,0.4109702202,0.8902622042,0.5986727639,0.7024133275,-0.3849758941,0.0216205958
1777409370.1859576702,0.7055255175,-0.0537914485,1.1513898373,-0.0330545671,0.0306233704,0.0105668242,3.4619998932,3.4574780464,3.4612681866,0.8000000119,0.0000000000,1.1599999666,0.0000000000,0.0199893508,-0.0098570837,0.0035261624,0.0364838243,0.0212497413,0.0063376427,0.8213819265,2.2902269363,-0.0762212500,7.8243518296,17.9904495359,-0.1057349093,0.1157766581,0.0772246420,0.0191813614,-2.0530443192,-1.5787619352,0.0000000000,0.1433707178,0.1187335029,0.1373067796,0.1340230405,0.1182275563,0.1037435830,0.1071701795,0.1167947128,0.0000000000,0.0000000000,0.5333211422,0.0155193582,0.0177804660,0.5333241224,0.0127595728,0.0146247800,0.4447208345,0.0000000000,0.2507621646,2.9424271584,-6.2410173416,0.0400478840,0.7400450706,0.0400121212,0.0399801731,0.0600030422,0.0599758625,0.0700173378,0.0699956417,0.0100815296,0.0599575043,0.0399620533,0.0399458408,0.0000195503,0.0299978256,0.0100591183,0.1800718307,262143,-0.0159603356,-0.0158078306,0.0198406621,-0.0001247597,0.0006406480,0.0000331373,-0.0169120462,-0.0161539030,0.0114034029,-0.0001568687,0.0007446817,0.0000364087,-0.0155808983,-0.0132766062,0.0075920313,-0.0001568687,0.0007446817,0.0000364087,-0.0116461521,-0.0048849771,-0.0036666466,-0.0001568687,0.0007446817,0.0000364087,-0.0001568687,0.0007446817,0.0000364087,0.0005079958,-0.0013443767,-0.0013055952,-0.0006648645,0.0020890584,0.0013420038,1.0917541861,-0.0821793556,0.1781820620,0.4106705469,0.8904197933,0.5992017094,0.7020525928,-0.3848109514,0.0215940159
1777409370.1959466934,0.7063431144,-0.0543911830,1.1516309977,-0.0330545671,0.0306233704,0.0105668242,3.4619998932,3.4574780464,3.4612681866,0.8000000119,0.0000000000,1.1599999666,0.0000000000,0.0199893508,-0.0098570837,0.0035261624,0.0364838243,0.0212497413,0.0063376427,0.8213819265,2.2902269363,-0.0762212500,7.8243518296,17.9904495359,-0.1057349093,0.1157766581,0.0772246420,0.0191813614,-2.0530443192,-1.5787619352,0.0000000000,0.1389059275,0.1251758635,0.1366018206,0.1335622221,0.1173743233,0.1027034894,0.1027978063,0.1224651411,0.0000000000,0.0000000000,0.5333211422,0.0155193582,0.0177804660,0.5333241224,0.0127595728,0.0146247800,0.4447208345,0.0000000000,0.2507621646,2.9424271584,-6.2410173416,0.0000686646,0.7500340939,0.0500011444,0.0000431538,0.0699920654,0.0699648857,0.0800063610,0.0799846649,0.0200705528,0.0699465275,0.0000212193,0.0000126362,0.0100085735,0.0399868488,0.0200481415,0.1900608540,262143,-0.0159455431,-0.0158022802,0.0197916914,-0.0001244586,0.0006415094,0.0000329702,-0.0168390932,-0.0161555720,0.0113908181,-0.0001538928,0.0007455251,0.0000361091,-0.0155070969,-0.0132763285,0.0075757664,-0.0001538928,0.0007455251,0.0000361091,-0.0115746870,-0.0048776823,-0.0036805940,-0.0001538928,0.0007455251,0.0000361091,-0.0001538928,0.0007455251,0.0000361091,0.0005080162,-0.0013399599,-0.0013059372,-0.0006619090,0.0020854850,0.0013420463,1.0930279026,-0.0820826824,0.1781310018,0.4103763394,0.8905745558,0.5997212125,0.7016985115,-0.3846474570,0.0215474535
1777409370.2059745789,0.7063431144,-0.0543911830,1.1516309977,-0.0330545671,0.0306233704,0.0105668242,3.4619998932,3.4574780464,3.4609692097,0.8000000119,0.0000000000,1.1599999666,0.0000000000,0.0199893508,-0.0098570837,0.0035261624,0.0364838243,0.0212497413,0.0063376427,0.8213819265,2.2902269363,-0.0762212500,7.8243518296,17.9904495359,-0.1057349093,0.1202793345,0.0819982812,0.0158997010,-2.0530443192,-1.5787619352,0.0000000000,0.1389059275,0.1251758635,0.1366018206,0.1335622221,0.1173743233,0.1027034894,0.1027978063,0.1224651411,0.0000000000,0.0000000000,0.5333211422,0.0161399301,0.0177344121,0.5335730314,0.0127595728,0.0146247800,0.4447208345,0.0000000000,0.2507621646,2.9424271584,-6.2410173416,0.0100965500,0.7600619793,0.0000376701,0.0100710392,0.0800199509,0.0799927711,0.0900342464,0.0000264645,0.0300984383,0.0799744129,0.0100491047,0.0100405216,0.0200364590,0.0000200272,0.0300760269,0.0000135899,262143,-0.0159356947,-0.0157985587,0.0197603966,-0.0001244777,0.0006427397,0.0000327256,-0.0167878005,-0.0161535875,0.0113842358,-0.0001519869,0.0007461359,0.0000358868,-0.0154553057,-0.0132731233,0.0075669523,-0.0001519869,0.0007461359,0.0000358868,-0.0115248313,-0.0048706214,-0.0036866771,-0.0001519869,0.0007461359,0.0000358868,-0.0001519869,0.0007461359,0.0000358868,0.0005079176,-0.0013370963,-0.0013058524,-0.0006599045,0.0020832322,0.0013417391,1.0940088260,-0.0820198040,0.1780980922,0.4101842080,0.8906754385,0.6000599701,0.7014668575,-0.3845416495,0.0215131585
1777409370.2158901691,0.7063431144,-0.0543911830,1.1516309977,-0.0330545671,0.0306233704,0.0105668242,3.4619998932,3.4574780464,3.4609692097,0.8000000119,0.0000000000,1.1599999666,0.0000000000,0.0199893508,-0.0098570837,0.0035261624,0.0364838243,0.0212497413,0.0063376427,0.4917883277,1.6292731762,-0.4270003140,-3.2983612170,-6.6144010574,-3.5103717563,0.1202793345,0.0819982812,0.0158997010,-2.0530443192,-1.5787619352,0.0000000000,0.1389059275,0.1251758635,0.1366018206,0.1335622221,0.1173743233,0.1027034894,0.1027978063,0.1224651411,0.0000000000,0.0000000000,0.5333211422,0.0161399301,0.0177344121,0.5335730314,0.0127595728,0.0146247800,0.4447208345,0.0000000000,-1.3254971504,2.3006973267,-6.1315279007,0.0200121403,0.7699775696,0.0099532604,0.0199866295,0.0899355412,0.0899083614,0.0000233650,0.0099420547,0.0400140285,0.0000119209,0.0199646950,0.0199561119,0.0299520493,0.0099356174,0.0399916172,0.0099291801,262143,-0.0159209419,-0.0157929448,0.0197154673,-0.0001248333,0.0006455613,0.0000321605,-0.0167075120,-0.0161464424,0.0113784368,-0.0001493431,0.0007474273,0.0000354594,-0.0153743572,-0.0132642904,0.0075581023,-0.0001493431,0.0007474273,0.0000354594,-0.0114472015,-0.0048573954,-0.0036900634,-0.0001493431,0.0007474273,0.0000354594,-0.0001493431,0.0007474273,0.0000354594,0.0005076238,-0.0013330883,-0.0013053069,-0.0006569669,0.0020805155,0.0013407662,1.0957898908,-0.0819323165,0.1780514228,0.4099183870,0.8908151898,0.6005292137,0.7011467203,-0.3843929500,0.0214580242
1777409370.2259271145,0.7063431144,-0.0543911830,1.1516309977,-0.0330545671,0.0306233704,0.0105668242,3.4619998932,3.4574780464,3.4609692097,0.8000000119,0.0000000000,1.1599999666,0.0000000000,0.0101963812,-0.0159963686,0.0046195816,0.0274249408,0.0140415812,0.0023063421,0.4917883277,1.6292731762,-0.4270003140,-3.2983612170,-6.6144010574,-3.5103717563,0.1202793345,0.0819982812,0.0158997010,-2.0530443192,-1.5787619352,0.0000000000,0.1389059275,0.1251758635,0.1366018206,0.1335622221,0.1173743233,0.1027034894,0.1027978063,0.1224651411,0.0000000000,0.0000000000,0.5333211422,0.0161399301,0.0177344121,0.5335730314,0.0137902880,0.0148020480,0.4457447827,0.0000000000,-1.3254971504,2.3006973267,-6.1315279007,0.0300490856,0.7800145149,0.0199902058,0.0300235748,0.0000319481,0.0000205040,0.0100603104,0.0199790001,0.0500509739,0.0100488663,0.0300016403,0.0299930573,0.0399889946,0.0199725628,0.0000138283,0.0199661255,262143,-0.0159111558,-0.0157892210,0.0196856641,-0.0001290950,0.0006393103,0.0000265111,-0.0166521205,-0.0161391890,0.0113770279,-0.0001483535,0.0007472372,0.0000342809,-0.0153185887,-0.0132560398,0.0075548705,-0.0001483535,0.0007472372,0.0000342809,-0.0113939469,-0.0048473767,-0.0036886614,-0.0001483535,0.0007472372,0.0000342809,-0.0001483535,0.0007472372,0.0000342809,0.0005073424,-0.0013306233,-0.0013046949,-0.0006556959,0.0020778604,0.0013389758,1.0966049502,-0.0818412568,0.1780028765,0.4096413681,0.8909606805,0.6010178509,0.7008127459,-0.3842382568,0.0214200392
1777409370.2359030247,0.7063431144,-0.0543911830,1.1516309977,-0.0330545671,0.0306233704,0.0105668242,3.4619998932,3.4574780464,3.4609692097,0.8000000119,0.0000000000,1.1599999666,0.0000000000,0.0101963812,-0.0159963686,0.0046195816,0.0274249408,0.0140415812,0.0023063421,0.4917883277,1.6292731762,-0.4270003140,-3.2983612170,-6.6144010574,-3.5103717563,0.1202793345,0.0819982812,0.0158997010,-2.0530443192,-1.5787619352,0.0000000000,0.1389059275,0.1251758635,0.1366018206,0.1335622221,0.1173743233,0.1027034894,0.1027978063,0.1224651411,0.0000000000,0.0000000000,0.5330251455,0.0161399301,0.0177344121,0.5335730314,0.0137902880,0.0148020480,0.4457447827,0.0000000000,-1.3254971504,2.3006973267,-6.1315279007,0.0400249958,0.7899904251,0.0299661160,0.0399994850,0.0100078583,0.0099964142,0.0200362206,0.0299549103,0.0600268841,0.0200247765,0.0399775505,0.0399689674,0.0000197887,0.0299484730,0.0099897385,0.0299420357,262143,-0.0161238144,-0.0159261368,0.0196665572,-0.0001294492,0.0006421596,0.0000259838,-0.0167238964,-0.0162235093,0.0113957315,-0.0001470081,0.0007474019,0.0000325103,-0.0153898376,-0.0133388649,0.0075709890,-0.0001470081,0.0007474019,0.0000325103,-0.0114688908,-0.0049274640,-0.0036656771,-0.0001470081,0.0007474019,0.0000325103,-0.0001470081,0.0007474019,0.0000325103,0.0005093131,-0.0013323743,-0.0013099844,-0.0006563212,0.0020797763,0.0013424946,1.0955375422,-0.0817498873,0.1779531138,0.4093651877,0.8911059355,0.6015056648,0.7004802031,-0.3840812679,0.0214757677
